,date,x1,x2,y1,y2,emission
0,2020-08-12,-122.5,-120.0,47.5,45.0,0.0
1,2020-08-13,-122.5,-120.0,47.5,45.0,3.294098290389937
2,2020-08-14,-122.5,-120.0,47.5,45.0,0.0
3,2020-08-15,-122.5,-120.0,47.5,45.0,0.0
4,2020-08-16,-122.5,-120.0,47.5,45.0,0.0
5,2020-08-17,-122.5,-120.0,47.5,45.0,0.7572853565216064
6,2020-08-18,-122.5,-120.0,47.5,45.0,0.5597159505909417
7,2020-08-19,-122.5,-120.0,47.5,45.0,0.8809666727343028
8,2020-08-20,-122.5,-120.0,47.5,45.0,1.0802043221222561
9,2020-08-21,-122.5,-120.0,47.5,45.0,0.35238664756474236
10,2020-08-22,-122.5,-120.0,47.5,45.0,0.0
11,2020-08-23,-122.5,-120.0,47.5,45.0,0.0
12,2020-08-24,-122.5,-120.0,47.5,45.0,0.17619332378237118
13,2020-08-25,-122.5,-120.0,47.5,45.0,0.8809666727343028
14,2020-08-26,-122.5,-120.0,47.5,45.0,6.480659374146228
15,2020-08-27,-122.5,-120.0,47.5,45.0,8.128613776559986
16,2020-08-28,-122.5,-120.0,47.5,45.0,14.04467743049321
17,2020-08-29,-122.5,-120.0,47.5,45.0,13.301680554263953
18,2020-08-30,-122.5,-120.0,47.5,45.0,5.28161119883913
19,2020-08-31,-122.5,-120.0,47.5,45.0,0.35238664756474236
20,2020-09-01,-122.5,-120.0,47.5,45.0,14.525303527312303
21,2020-09-02,-122.5,-120.0,47.5,45.0,77.05844631911329
22,2020-09-03,-122.5,-120.0,47.5,45.0,53.47360674394774
23,2020-09-04,-122.5,-120.0,47.5,45.0,30.903747287562354
24,2020-09-05,-122.5,-120.0,47.5,45.0,4.380095123891465
25,2020-09-06,-122.5,-120.0,47.5,45.0,0.0
26,2020-09-07,-122.5,-120.0,47.5,45.0,0.17401836067438126
27,2020-09-08,-122.5,-120.0,47.5,45.0,92.67133055239358
28,2020-09-09,-122.5,-120.0,47.5,45.0,861.907362310548
29,2020-09-10,-122.5,-120.0,47.5,45.0,552.2334493344197
30,2020-09-11,-122.5,-120.0,47.5,45.0,15.7682825758028
31,2020-09-12,-122.5,-120.0,47.5,45.0,76.85114883872598
32,2020-09-13,-122.5,-120.0,47.5,45.0,13.350531441030299
33,2020-09-14,-122.5,-120.0,47.5,45.0,31.818001946133734
34,2020-09-15,-122.5,-120.0,47.5,45.0,0.0
35,2020-09-16,-122.5,-120.0,47.5,45.0,17.63367094462396
